City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,parnu,58.3859,24.4971,17.05,100,100,1.54,EE,1691972553
366,lazaro cardenas,17.9583,-102.2,29.98,77,4,2.74,MX,1691972848
367,camaqua,-30.8511,-51.8122,6.81,85,56,1.77,BR,1691972787
368,atafu village,-8.5421,-172.5159,28.57,71,63,7.64,TK,1691972848
369,rio grande,-32.035,-52.0986,8.3,67,31,2.28,BR,1691972849
370,boyolangu,-8.1181,111.8935,22.46,87,37,1.79,ID,1691972849
371,quezon,7.7303,125.0989,23.91,93,100,0.95,PH,1691972849
372,al mayadin,35.0209,40.4535,36.06,17,0,4.31,SY,1691972850
373,nizhneangarsk,55.7833,109.55,14.54,81,19,0.82,RU,1691972850
374,waingapu,-9.6567,120.2641,25.82,71,4,5.01,ID,1691972851
375,gulf shores,30.246,-87.7008,32.94,65,0,4.63,US,1691972851
376,san ignacio rio muerto,27.4167,-110.2333,35.29,41,0,7.42,MX,1691972851
377,tazacorte,28.629,-17.9293,23.54,88,15,7.2,ES,1691972852
378,ixtapa,20.7,-105.2,30.57,84,75,2.57,MX,1691972852
379,nar'yan-mar,67.6713,53.087,13.34,88,87,1.84,RU,1691972853
380,katsuura,35.1333,140.3,29.01,88,7,5.72,JP,1691972853
381,santa maria,-29.6842,-53.8069,5.61,81,0,1.54,BR,1691972837
382,emerald,-23.5333,148.1667,24.63,30,28,4.6,AU,1691972853
383,lagawe,16.8,121.1192,26.99,74,31,0.37,PH,1691972854
384,san matias,-16.3667,-58.4,24.02,48,100,3.39,BO,1691972854
385,hami,42.8,93.45,25.49,28,0,3.14,CN,1691972854
386,isla mujeres,21.2311,-86.731,30.09,75,83,3.04,MX,1691972855
387,mar del plata,-38.0023,-57.5575,11.64,55,0,8.23,AR,1691972837
388,pombas,17.1503,-25.0201,26.88,86,6,3.23,CV,1691972855
389,manokwari,-0.8667,134.0833,27.31,73,100,0.45,ID,1691972856
390,khedbrahma,24.0333,73.05,24.47,86,96,3.34,IN,1691972856
391,dudinka,69.4058,86.1778,12.57,69,57,1.14,RU,1691972856
392,naze,28.3667,129.4833,28.51,76,6,2.88,JP,1691972857
393,mesquite,32.7668,-96.5992,40.56,33,0,5.66,US,1691972857
394,uturoa,-16.7333,-151.4333,25.41,71,99,5.46,PF,1691972857
395,pirane,-25.7324,-59.1088,14.06,32,92,1.94,AR,1691972857
396,moyale,3.5167,39.0584,19.9,60,44,2.87,KE,1691972858
397,howard springs,-12.497,131.047,27.68,52,2,4.3,AU,1691972858
398,kovdor,67.5662,30.4758,15.05,81,100,0.45,RU,1691972858
399,motueka,-41.1333,173.0167,15.05,57,26,2.13,NZ,1691972859
400,portland,45.5234,-122.6762,39.72,26,20,4.12,US,1691972448
401,bontang,0.1333,117.5,26.01,80,100,3.54,ID,1691972859
402,choibalsan,48.0667,114.5,21.86,62,26,2.57,MN,1691972635
403,migori,-1.0634,34.4731,17.88,67,74,5.11,KE,1691972860
404,broken hill,-31.95,141.4333,14.11,74,83,3.3,AU,1691972860
405,nili,33.7218,66.1302,16.86,31,0,3.62,AF,1691972860
406,tromso,69.6496,18.957,12.99,87,20,1.54,NO,1691972860
407,huayucachi,-12.1333,-75.2333,11.14,80,66,0.3,PE,1691972861
408,acarau,-2.8856,-40.12,25.34,83,47,4.47,BR,1691972623
409,muli,2.9167,73.5667,28.06,70,56,4.18,MV,1691972861
410,taroa,8.7058,171.2275,28.72,75,81,7.35,MH,1691972862
411,wuwei,37.9281,102.6414,26.35,29,88,2.87,CN,1691972862
412,la ronge,55.1001,-105.2842,23.12,56,20,3.09,CA,1691972862
413,ugoofaaru,5.6667,73.0,28.03,70,22,6.09,MV,1691972862
414,yaroslavskaya,44.6106,40.4642,23.0,73,66,1.97,RU,1691972863
415,san clemente del tuyu,-36.3569,-56.7235,10.55,61,65,8.56,AR,1691972863
416,namibe,-15.1961,12.1522,17.41,65,17,3.89,AO,1691972863
417,qaqortoq,60.7167,-46.0333,7.86,78,89,1.66,GL,1691972864
418,la sarre,48.8002,-79.1996,13.43,97,100,1.85,CA,1691972864
419,san jose del cabo,23.0589,-109.6977,34.77,59,40,5.14,MX,1691972676
420,port alfred,-33.5906,26.891,15.62,72,90,6.47,ZA,1691972864
421,mahajanga,-15.7167,46.3167,22.01,94,0,1.03,MG,1691972865
422,lupane,-18.9315,27.807,11.3,42,0,1.24,ZW,1691972865
423,nhamunda,-2.1861,-56.7131,28.54,47,63,1.2,BR,1691972865
424,bairnsdale,-37.8333,147.6167,12.81,74,74,0.84,AU,1691972866
425,fuglafjordur,62.244,-6.814,10.26,90,100,5.56,FO,1691972866
426,manakara,-22.1333,48.0167,20.55,94,91,1.03,MG,1691972866
427,amos,48.5669,-78.1162,13.62,95,100,2.76,CA,1691972867
428,vila vicosa,38.7777,-7.4179,18.15,60,23,3.53,PT,1691972867
429,wynyard,-41.0,145.7167,8.42,62,82,1.83,AU,1691972867
430,fujin,47.26,132.0322,20.87,94,100,4.03,CN,1691972867
431,princeville,45.7668,-61.2985,19.95,95,100,2.06,CA,1691972868
432,vedea,43.7833,25.7833,21.06,43,33,1.48,RO,1691972868
433,ploneour-lanvern,47.9,-4.2833,17.18,94,100,3.09,FR,1691972868
434,sabang,5.8933,95.3214,27.76,77,97,11.25,ID,1691972869
435,yonggwang-up,40.0183,127.4547,24.59,84,50,0.53,KP,1691972869
436,egersund,58.4513,5.9997,16.16,94,63,2.62,NO,1691972869
437,evergreen,39.6333,-105.3172,17.48,66,93,3.66,US,1691972870
438,urzhar,47.093,81.6294,11.35,84,27,0.96,KZ,1691972870
439,anzhero-sudzhensk,56.081,86.0285,11.29,93,97,2.05,RU,1691972870
440,south hedland,-20.4089,118.5983,19.96,64,80,2.57,AU,1691972871
441,la palma,33.8464,-118.0467,33.61,65,0,4.12,US,1691972871
442,macapa,0.0389,-51.0664,27.99,74,40,6.69,BR,1691972871
443,posto fiscal rolim de moura,-13.0833,-62.2667,20.8,70,100,2.07,BR,1691972871
444,tual,-5.6667,132.75,25.61,78,81,9.93,ID,1691972872
445,la'ie,21.6477,-157.9253,31.98,60,0,5.16,US,1691972872
446,qal'ah-ye shahr,35.5473,65.5676,7.18,37,0,0.87,AF,1691972872
447,kardla,58.9978,22.7492,17.81,92,41,3.31,EE,1691972873
448,coahuayana de hidalgo,18.7,-103.6583,30.13,77,27,1.97,MX,1691972873
449,olonkinbyen,70.9221,-8.7187,4.46,84,98,5.2,SJ,1691972873
450,inebolu,41.9747,33.7608,22.78,83,5,3.71,TR,1691972873
451,ain sefra,32.75,-0.5833,25.73,19,0,3.17,DZ,1691972874
452,gwadar,25.1216,62.3254,27.2,87,40,2.89,PK,1691972874
453,orchard homes,46.8633,-114.0484,32.12,22,0,1.54,US,1691972766
454,sorong,-0.8833,131.25,26.88,78,100,5.37,ID,1691972874
455,usevia,-7.1,31.2333,21.81,48,2,3.16,TZ,1691972875
456,mersa matruh,31.3525,27.2453,24.11,73,0,1.54,EG,1691972875
457,hrodna,53.6884,23.8258,14.71,93,28,2.54,BY,1691972876
458,nefteyugansk,61.0998,72.6035,8.95,59,52,4.48,RU,1691972781
459,tobelo,1.7284,128.0095,27.54,77,100,2.68,ID,1691972876
460,torzhok,57.0436,34.9622,16.33,97,39,2.65,RU,1691972876
461,axim,4.8699,-2.2405,23.93,89,78,4.95,GH,1691972877
462,mossendjo,-2.9506,12.7261,19.41,89,25,1.0,CG,1691972877
463,kencong,-8.2833,113.3667,22.72,79,4,0.71,ID,1691972877
464,halifax,44.6453,-63.5724,20.38,96,68,0.89,CA,1691972548
465,tomatlan,19.9333,-105.25,31.51,68,16,5.08,MX,1691972878
466,piikkio,60.4248,22.516,16.34,92,20,2.06,FI,1691972878
467,christchurch,-43.5333,172.6333,14.39,62,20,2.24,NZ,1691972791
468,nowogard,53.6744,15.1163,18.0,82,0,2.06,PL,1691972879
469,saldanha,-33.0117,17.9442,8.03,75,16,5.56,ZA,1691972879
470,loreto,22.2667,-101.9667,19.1,63,55,3.59,MX,1691972880
471,kakonko,-3.2828,30.9642,19.89,55,12,0.17,TZ,1691972880
472,fuling,29.7022,107.3919,26.46,82,1,0.98,CN,1691972880
473,shimoda,34.6667,138.95,27.2,87,95,8.18,JP,1691972881
474,wanxian,30.8039,108.3897,26.94,81,14,1.41,CN,1691972881
475,bihpuriagaon,27.0333,93.9,27.08,96,100,0.61,IN,1691972881
476,langsa,4.4683,97.9683,23.39,93,100,1.23,ID,1691972882
477,puerto deseado,-47.7503,-65.8938,4.82,76,54,2.59,AR,1691972882
478,virginia beach,36.8529,-75.978,32.24,80,40,2.57,US,1691972648
479,dinguiraye,11.3,-10.7167,21.26,97,100,1.56,GN,1691972883
480,solnechnyy,50.7214,136.6319,19.36,71,100,1.42,RU,1691972883
481,sept-iles,50.2001,-66.3821,17.25,88,100,3.09,CA,1691972884
482,uttarkashi,30.7333,78.45,23.15,98,100,0.86,IN,1691972884
483,tsiombe,-25.3,45.4833,20.1,88,83,0.42,MG,1691972884
484,tofol,5.3248,163.0078,30.88,70,75,1.54,FM,1691972885
485,waslala,13.2333,-85.3833,24.04,87,80,1.45,NI,1691972885
486,kupang,-10.1667,123.5833,25.94,67,7,3.21,ID,1691972885
487,ribeira brava,32.65,-17.0667,25.4,82,7,2.33,PT,1691972886
488,kanker,20.2719,81.4931,23.59,81,100,1.64,IN,1691972886
489,belyy yar,53.6039,91.3903,10.94,100,75,0.0,RU,1691972886
490,sho'rchi,38.0141,67.7899,22.03,21,0,1.37,UZ,1691972887
491,molepolole,-24.4066,25.4951,10.08,35,36,3.5,BW,1691972887
492,palmer,42.1584,-72.3287,24.92,67,20,4.12,US,1691972887
493,mandera,3.9366,41.867,25.31,67,41,6.48,KE,1691972888
494,datong,40.0936,113.2914,23.5,43,74,1.47,CN,1691972888
495,gornozavodsk,58.3758,58.3211,12.02,91,11,0.79,RU,1691972888
496,huntsville,34.7304,-86.5861,24.89,97,40,2.06,US,1691972889
497,fort mcmurray,56.7268,-111.381,28.77,44,0,6.17,CA,1691972889
498,craig,40.5153,-107.5464,27.97,18,0,4.12,US,1691972695
499,korla,41.7597,86.1469,23.27,42,3,8.07,CN,1691972889
500,luganville,-15.5333,167.1667,24.52,73,97,3.77,VU,1691972890
501,labuan,5.2767,115.2417,28.2,83,20,0.0,MY,1691972890
502,dunedin,-45.8742,170.5036,8.33,67,85,2.35,NZ,1691972891
503,pandan,14.0453,124.1694,28.0,78,97,2.11,PH,1691972891
504,apostolove,47.66,33.7137,20.17,51,4,0.58,UA,1691972891
505,aegina,37.7467,23.4275,26.63,58,9,7.55,GR,1691972891
506,magadan,59.5667,150.8,23.63,70,5,1.59,RU,1691972892
507,jinchang,38.4953,102.1739,26.33,29,90,1.98,CN,1691972892
508,verkhovazh'ye,60.7472,42.0465,17.16,91,92,2.35,RU,1691972892
509,amga,60.8953,131.9608,16.32,72,100,4.31,RU,1691972893
510,ronneby,56.21,15.276,12.28,100,20,0.0,SE,1691972893
511,xuddur,4.1213,43.8894,21.67,83,47,5.86,SO,1691972893
512,hassleholm,56.1591,13.7664,15.88,94,77,1.86,SE,1691972894
513,margate,51.3813,1.3862,16.28,89,94,1.79,GB,1691972894
514,hwange,-18.3693,26.5019,16.25,43,0,1.29,ZW,1691972894
515,kavieng,-2.5744,150.7967,27.77,78,81,4.25,PG,1691972894
516,nizhnesortymskiy,62.4397,71.7603,9.03,61,3,4.01,RU,1691972895
517,al bawiti,28.3492,28.8659,24.67,60,0,4.02,EG,1691972895
518,dharmanagar,24.3667,92.1667,24.59,99,100,1.11,IN,1691972896
519,la passe,45.5549,-0.8967,20.13,76,42,3.09,FR,1691972896
520,guiyang,26.5833,106.7167,24.27,83,40,1.0,CN,1691972896
521,aromashevo,56.8602,68.6375,8.62,71,85,3.43,RU,1691972897
522,sinan,34.8262,126.1086,28.06,82,16,3.46,KR,1691972897
523,mareeba,-17.0,145.4333,24.69,54,12,2.24,AU,1691972897
524,shubarshi,48.5872,57.1869,19.17,23,48,3.17,KZ,1691972898
525,prainha,-1.8,-53.48,29.23,45,80,1.49,BR,1691972898
526,rio claro,-22.4114,-47.5614,16.36,85,100,4.55,BR,1691972899
527,kampung sungai ara,5.327,100.2735,27.17,92,40,1.03,MY,1691972899
528,nova xavantina,-14.6667,-52.35,26.26,28,89,1.24,BR,1691972899
529,antsiranana,-12.2787,49.2917,22.54,85,4,6.24,MG,1691972900
530,san,13.3034,-4.8956,25.69,83,87,2.72,ML,1691972857
531,robore,-18.3333,-59.75,19.91,32,100,1.46,BO,1691972900
532,iringa,-7.7667,35.7,12.95,86,10,3.15,TZ,1691972901
533,kirakira,-10.4544,161.9205,26.61,82,100,4.7,SB,1691972901
534,yulinshi,38.2906,109.7494,25.16,49,17,3.65,CN,1691972901
535,bani walid,31.7566,13.9942,22.01,70,0,2.25,LY,1691972902
536,umluj,25.0213,37.2685,30.9,72,39,3.24,SA,1691972903
537,quatre cocos,-20.2078,57.7625,23.06,81,28,6.03,MU,1691972903
538,zeya,53.75,127.2667,18.89,95,82,3.0,RU,1691972903
539,viedma,-40.8135,-62.9967,20.02,32,72,11.38,AR,1691972904
540,laibin,23.7,109.2667,25.62,89,94,1.65,CN,1691972904
541,vila do maio,15.1333,-23.2167,27.44,84,99,4.87,CV,1691972905
542,jacmel,18.2342,-72.5347,30.91,82,45,2.49,HT,1691972905
543,yamba,-5.9,22.3,22.23,27,5,1.51,CD,1691972905
544,batu pahat,1.8548,102.9325,25.07,89,45,1.85,MY,1691972906
545,newman,37.3138,-121.0208,32.99,17,42,2.38,US,1691972906
546,sarmiento,-45.5882,-69.07,9.93,65,88,8.85,AR,1691972907
547,saint-joseph,-21.3667,55.6167,20.21,82,20,5.27,RE,1691972907
548,santana,-0.0583,-51.1817,28.1,74,40,6.69,BR,1691972908
549,new plymouth,-39.0667,174.0833,13.23,93,85,3.77,NZ,1691972908
550,east ballina,-28.8667,153.5833,23.22,61,4,2.05,AU,1691972909
551,sur,22.5667,59.5289,31.2,54,4,4.18,OM,1691972909
552,fuyu,45.1833,124.8167,23.26,86,0,2.39,CN,1691972910
553,marsh harbour,26.5412,-77.0636,30.01,71,99,4.19,BS,1691972911
554,pizarro,4.9533,-77.366,24.76,88,100,1.66,CO,1691972911
555,pauillac,45.1964,-0.7487,20.21,83,45,2.72,FR,1691972912
556,zaozersk,69.4005,32.4476,14.2,84,100,1.29,RU,1691972912
557,misratah,32.3754,15.0925,25.88,63,0,3.2,LY,1691972912
558,cozumel,20.5083,-86.9458,30.04,86,40,3.6,MX,1691972660
559,dikhil,11.5,42.1667,30.28,44,20,2.02,DJ,1691972913
560,sokcho,38.2083,128.5911,22.34,94,100,2.06,KR,1691972913
561,birjand,32.8663,59.2211,16.26,21,0,5.14,IR,1691972914
562,oakdale,44.963,-92.9649,19.29,89,100,4.12,US,1691972915
563,miracema do tocantins,-9.5618,-48.3967,26.44,30,4,1.67,BR,1691972916
564,kone,-21.0595,164.8658,23.98,40,85,1.71,NC,1691972916
565,flin flon,54.7682,-101.865,21.57,53,88,2.28,CA,1691972917
566,al kharijah,25.4514,30.5464,28.46,27,0,3.23,EG,1691972918
567,dzerzhinskoye,56.8344,95.2283,13.92,98,100,1.32,RU,1691972918
568,puerto penasco,31.3167,-113.5333,31.62,77,7,3.58,MX,1691972919
569,salekhard,66.53,66.6019,16.49,76,81,1.98,RU,1691972920
570,barkhan,29.8977,69.5256,28.16,45,5,1.62,PK,1691972920
571,garoua boulai,5.8833,14.55,18.07,96,100,1.07,CM,1691972920
572,birobidzhan,48.8,132.95,19.41,99,100,2.86,RU,1691972921
573,tutoia,-2.7619,-42.2744,25.49,85,23,3.29,BR,1691972921
574,devin,41.7433,24.4,13.73,73,0,2.58,BG,1691972921
